Record ID,Shipment ID,Shipdate,Vendor ID,O_COUNTRY,ORIG,ORIG_ZIP,D_COUNTRY,DEST,DEST_ZIP,Equipment Type,Cost,Weight,Mileage
248,EXP7051,2/17/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1506,33450,496
249,EXP7053,2/23/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
250,A4745,4/17/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,776,5537,495
251,4235,1/8/2020,21,MX,NL APODACA,66600,MX,QR CANCUN,77510,DV,95,1,1443
252,4062,11/13/2019,21,MX,NL SAN PEDRO,66278,MX,QR CANCUN,77500,DV,2889,1,1523
253,134357,10/10/2019,22,MX,NUEVO LAREDO,88060,MX,APODACA,66600,FB,271,0,0
254,27866460,10/8/2019,23,MX,NL SAN PEDRO,66269,MX,JA GUADALAJARA,44600,DV,91,221,542
255,4060,11/19/2019,21,MX,NL APODACA,66600,MX,NL GUADALUPE,67170,DV,48,1,202
256,27866705,10/8/2019,23,MX,NL SAN PEDRO,66278,MX,JA GUADALAJARA,44960,DV,34,11,542
257,72477,4/30/2020,10,MX,NL APODACA,66633,MX,NL APODACA,66600,FB,191,1,66
258,4081,11/15/2019,21,MX,NL SAN PEDRO,66278,MX,CP CIUDAD DEL CARMEN,24158,DV,2063,1,1100
259,4093,11/20/2019,21,MX,NL SAN PEDRO,66278,.,VARIOUS,.,DV,66,1,2459
260,4095,11/28/2019,21,MX,NL SAN PEDRO,66278,MX,NL MONTERREY,64000,DV,51,1,85
261,4101,11/13/2019,21,MX,SAN PEDRO,66278,MX,COATZACOALCOS,96520,DV,0,0,0
262,134357,10/10/2019,22,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,FB,271,1,131
263,134358,10/11/2019,22,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,31,1,131
264,27874989,10/8/2019,23,MX,NL SAN PEDRO,66278,MX,EM NAUCALPAN,53427,DV,57,55,641
265,3224363,11/26/2019,13,US,TX LAREDO,78040,US,FL MIAMI,33012,FB,3577,30988,1539
266,3224847,11/26/2019,13,US,TX LAREDO,78040,US,CA ANAHEIM,92807,FB,3239,9522,1482
267,3984B,11/28/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,489,25915,64
268,4214043,11/20/2019,5,US,TX LAREDO,78040,US,MN ROSEMOUNT,55068,FB,2875,10852,1349
269,A4748,4/20/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,262,1649,131
270,A3486,4/21/2020,16,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,159,1,59
271,3953B,11/4/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,489,1,64
272,3959B,11/7/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,489,12046,64
273,3958B,11/6/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,489,17329,64
274,3990B,11/29/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,489,10694,64
275,3995B,11/30/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,459,8450,64
276,3991B,11/29/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,489,25915,64
277,A3477,4/20/2020,16,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,159,1,59
278,A3509,4/27/2020,16,MX,CU RAMOS ARIZPE,25900,MX,NL APODACA,66600,DV,158,1,59
279,17273MTY,1/21/2020,24,MX,APODACA,66600,MX,NUEVO LAREDO,88000,FB,0,0,0
280,A4710,4/13/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,263,2115,131
281,A4721,4/15/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,263,355,131
282,A4732,4/16/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,263,1482,131
283,A4761,4/20/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
284,A4804,4/30/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,261,88,131
285,17229MTY,1/13/2020,24,MX,NL APODACA,66600,MX,TM NUEVO LAREDO,88000,FB,517,1,131
286,4212480,11/7/2019,5,US,TX HOUSTON,77093,US,TX HOUSTON,77093,FB,739,11141,360
287,4213715,11/13/2019,5,US,TX LAREDO,78040,US,CA ORANGE,92867,FB,4257,3514,1487
288,4215739,11/15/2019,5,US,TX LAREDO,78040,US,MI DUTTON,49316,FB,3375,4059,1550
289,A3452,4/1/2020,16,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,175,1,59
290,A3516,4/30/2020,16,MX,CU RAMOS ARIZPE,25900,MX,NL APODACA,66600,DV,310,1,59
291,3963B,11/14/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,DV,269,18828,64
292,3975B,11/22/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,DV,269,13470,64
293,3980B,11/27/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,DV,269,19247,64
294,CF373,2/12/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
295,CF374,2/14/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
296,CF375,2/17/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
297,CF377,2/21/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
298,CF379,2/24/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
299,3989B,11/29/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,DV,270,21069,64
300,12217,5/12/2020,7,US,TX SAN ANTONIO,78220,US,NJ LAWRENCEVILLE,8648,SD,3208,5590,1773
301,3949B,11/1/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,DV,323,10077,64
302,CDF20090,2/26/2020,2,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,FB,103,8002,123
303,3972B,11/20/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,DV,269,15358,64
304,CF376,2/20/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,DV,458,1,378
305,A4746,4/18/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,776,22,495
306,A4794,4/27/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,772,5532,495
307,A4746,4/18/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
308,A4723,4/14/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,777,6441,495
309,A4797,4/28/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
310,A4754,4/20/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,776,2523,495
311,EXP7054,2/23/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1506,32450,496
312,EXP7057,2/23/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,DD,2372,27000,496
313,EXP7065,2/25/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
314,IMP5692,2/5/2020,1,MX,SI MAZATLAN,82000,MX,DG DURANGO,34000,FB,1925,1,154
315,IMP5695,2/5/2020,1,MX,SI MAZATLAN,82000,MX,DG DURANGO,34000,FB,1925,1,154
316,IMP5696,2/6/2020,1,MX,MONTERREY,64500,MX,DURANGO,34000,FB,0,0,0
317,IMP5697,2/5/2020,1,MX,APODACA,66610,MX,DURANGO,34000,FB,0,0,0
318,IMP5698,2/4/2020,1,MX,SAN PEDRO,66220,MX,DURANGO,34000,FB,0,0,0
319,A4658,4/2/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
320,A4661,4/3/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,263,9,131
321,4210766,11/18/2019,5,US,TX LAREDO,78040,US,MS STONEVILLE,38776,FB,2147,11757,782
322,A4748,4/20/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
323,A3485,4/20/2020,16,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,175,1,59
324,A4687,4/7/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,263,3301,131
325,A4694,4/8/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
326,17272MTY,1/21/2020,24,MX,APODACA,66600,MX,NUEVO LAREDO,88000,FB,0,0,0
327,A4720,4/15/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,263,1861,131
328,A4770,4/23/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,262,8097,131
329,A4787,4/27/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
330,A4796,4/29/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
331,4212480,11/7/2019,5,US,TX LAREDO,78040,US,TX HOUSTON,77093,FB,739,0,360
332,A3451,4/1/2020,16,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,175,1,59
333,IMP5699,2/5/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
334,IMP5701,2/8/2020,1,MX,APODACA,66600,MX,DURANGO,34000,FB,0,0,0
335,IMP5704,2/6/2020,1,MX,MONTERREY,64500,MX,DURANGO,34000,FB,0,0,0
336,IMP5724,2/14/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,898,1499,495
337,IMP5813,2/28/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,841,1,495
338,IMP5708,2/10/2020,1,MX,SI MAZATLAN,82000,MX,DG DURANGO,34000,FB,1926,1,154
339,IMP5710,2/10/2020,1,MX,CU MONCLOVA,25733,MX,NL SAN PEDRO,66269,FB,1448,9320,137
340,IMP5713,2/11/2020,1,MX,APODACA,66600,MX,DURANGO,34000,DV,0,0,0
341,IMP5714,2/7/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DD,0,0,0
342,A4686,4/6/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
343,A4695,4/8/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,777,7455,495
344,A4729,4/15/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,777,1566,495
345,A4729,4/15/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
346,A4745,4/17/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
347,A3547,4/27/2020,16,MX,CU RAMOS ARIZPE,25900,MX,NL APODACA,66600,DV,158,1,59
348,A4658,4/2/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,263,3149,131
349,A4664,4/4/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,258,29,131
350,A4675,4/6/2020,20,MX,NUEVO LAREDO,88060,MX,APODACA,66600,DV,0,0,0
351,A4717,4/14/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,263,2331,131
352,A4801,4/29/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL APODACA,66600,DV,327,509,131
353,3947B,11/4/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,489,15197,64
354,3961B,11/11/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,489,13484,64
355,3964B,11/14/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,489,22352,64
356,3983B,11/26/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,FB,489,9074,64
357,4214980,11/19/2019,5,US,TX LAREDO,78040,US,FL DELRAY BEACH,33445,FB,4711,6129,1489
358,A3416,4/14/2020,16,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,159,1,59
359,A3478,4/21/2020,16,MX,NL APODACA,66600,MX,CU RAMOS ARIZPE,25900,DV,159,1,59
360,EXP7063,2/25/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1506,65450,495
361,IMP5686,2/1/2020,1,MX,APODACA,66600,MX,DURANGO,34000,FB,0,0,0
362,IMP5697,2/5/2020,1,MX,NL APODACA,66610,MX,DG DURANGO,34000,FB,614,1,378
363,EXP7063,2/25/2020,1,MX,DURANGO,34000,MX,NUEVO LAREDO,88060,FB,0,0,0
364,EXP7066,2/25/2020,1,MX,DURANGO,34000,MX,APODACA,66600,FB,0,0,0
365,IMP5684,2/1/2020,1,MX,ALTAMIRA,89600,MX,DURANGO,34000,FB,0,0,0
366,IMP5686,2/1/2020,1,MX,NL APODACA,66600,MX,DG DURANGO,34000,FB,646,1,378
367,IMP5700,2/6/2020,1,MX,MONTERREY,64500,MX,SAN PEDRO,66278,FB,0,0,0
368,IMP5705,2/9/2020,1,MX,MANZANILLO,28239,MX,DURANGO,34000,FB,0,0,0
369,IMP5706,2/10/2020,1,MX,SI MAZATLAN,82000,MX,DG DURANGO,34000,FB,1999,1,154
370,A4662,4/1/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
371,A4695,4/8/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
372,A4762,4/21/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,776,201,495
373,IMP5715,2/11/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
374,CF376,2/20/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
375,3994B,11/29/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,DV,270,22901,64
376,3981B,11/27/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,DV,323,10077,64
377,CF374,2/14/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,DV,463,1,378
378,CF375,2/17/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,DV,463,1,378
379,3982B,11/25/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,DV,269,15616,64
380,A4649,4/1/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
381,A4657,4/2/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
382,79125,11/11/2019,19,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,DV,1666,1,159
383,79254,11/13/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,8556,164
384,A4805,4/29/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,255,2604,123
385,2291,3/25/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,54,1,3
386,A4769,4/23/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
387,79306,11/14/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,6325,164
388,79392,11/15/2019,19,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,DV,1911,7220,159
389,79394,11/16/2019,19,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,DV,1666,7675,159
390,2286,3/24/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,54,1,17
391,135566,10/1/2019,25,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,FB,1328,3255,159
392,CDF20080,2/25/2020,2,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,FB,103,7001,123
393,3978B,11/21/2019,12,MX,NL SAN PEDRO,66269,MX,TM NUEVO LAREDO,88060,DV,269,24894,64
394,CF377,2/21/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,DV,463,1,378
395,78008,11/8/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,8709,164
396,ILSC5528,1/6/2020,4,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,184,1,17
397,7259,12/12/2019,14,US,CA LONG BEACH,90810,US,CA LONG BEACH,90810,DV,0,0,0
398,CDF19884,2/7/2020,2,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,FB,103,8002,123
399,CF381,2/28/2020,1,MX,DURANGO,34000,MX,APODACA,66600,DV,0,0,0
400,27875903,10/8/2019,23,MX,NL SAN PEDRO,66278,MX,DF OBRERA,6800,DV,25,11,653
401,72476,4/30/2020,10,MX,NL APODACA,66600,MX,EM NAUCALPAN,53500,FB,1237,1,573
402,4034,11/7/2019,21,MX,NL SAN PEDRO,66278,MX,NL APODACA,66645,DV,47,1,82
403,4088,11/26/2019,21,MX,NL SAN PEDRO,66278,MX,NL MONTERREY,64000,DV,51,1,85
404,4234,1/7/2020,21,MX,NL APODACA,66600,MX,NL CIENEGA DE FLORES,65550,DV,63,1,17
405,4235,1/8/2020,21,MX,APODACA,66600,MX,CANCUN,77510,DV,0,0,0
406,4232,1/2/2020,21,MX,NL APODACA,66600,MX,NL GUADALUPE,67119,DV,58,1,202
407,4085,11/27/2019,21,MX,NL SAN PEDRO,66278,MX,NL APODACA,66645,DV,66,1,82
408,134355,10/17/2019,22,MX,NUEVO LAREDO,88060,MX,APODACA,66600,FB,271,0,0
409,27866967,10/8/2019,23,MX,NL SAN PEDRO,66278,MX,TM ALTAMIRA,89600,DV,12,4,394
410,4047,11/8/2019,21,MX,NL SAN PEDRO,66278,MX,NL MONTERREY,64830,DV,51,1,85
411,4062,11/13/2019,21,MX,SAN PEDRO,66278,MX,CANCUN,77500,DV,0,0,0
412,4084,11/21/2019,21,MX,NL SAN PEDRO,66278,MX,OA TAMAZULAPAM,69510,DV,1228,1,726
413,4061,11/19/2019,21,MX,NL APODACA,66629,MX,NL SAN NICOLAS DE LO,66477,DV,48,1,2319
414,78868,11/5/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,8809,164
415,A4647,4/1/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,0,0,0
416,A4670,4/4/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,256,3332,123
417,A4722,4/15/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,256,494,123
418,2284,3/24/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,54,1,17
419,A4657,4/2/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,256,4,123
420,A4722,4/15/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
421,A4767,4/22/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
422,A4805,4/29/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
423,79633,11/22/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,16578,164
424,2292,3/25/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,54,1,17
425,79696,11/22/2019,19,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,DV,1666,7323,159
426,79788,11/27/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,5815,164
427,IMP5730,2/17/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
428,IMP5747,2/19/2020,1,MX,SI MAZATLAN,82000,MX,DG DURANGO,34000,FB,1901,1,154
429,IMP5798,2/26/2020,1,MX,APODACA,66600,MX,DURANGO,34000,FB,0,0,0
430,IMP5740,2/19/2020,1,MX,APODACA,66600,MX,DURANGO,34000,FB,0,0,0
431,IMP5759,2/21/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
432,IMP5762,2/27/2020,1,MX,APODACA,66600,MX,DURANGO,34000,DV,0,0,0
433,IMP5764,2/1/2020,1,MX,APODACA,66600,MX,DURANGO,34000,DV,0,0,0
434,IMP5768,2/12/2020,1,MX,NL SAN NICOLAS DE LO,66400,MX,DG DURANGO,34000,DV,441,1,496
435,IMP5774,2/24/2020,1,MX,SI MAZATLAN,82000,MX,DG DURANGO,34000,FB,1999,1,154
436,IMP5780,2/16/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,907,1,495
437,A4754,4/20/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
438,A4782,4/23/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
439,A4662,4/1/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,777,1654,495
440,A4782,4/23/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,775,937,495
441,A4753,4/21/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,256,906,123
442,A4649,4/1/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,256,609,123
443,A4669,4/3/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,256,5907,123
444,A4683,4/6/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
445,A4728,4/15/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,256,1519,123
446,A4731,4/16/2020,20,MX,NUEVO LAREDO,88060,MX,CIENEGA DE FLORES,65550,DV,0,0,0
447,79512,11/20/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,4716,164
448,79697,11/23/2019,19,US,TX LAREDO,78045,US,TX SAN ANTONIO,78220,DV,1666,7070,159
449,ILSC5524,1/2/2020,4,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,184,1,17
450,A4647,4/1/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,256,3887,123
451,A4731,4/16/2020,20,MX,TM NUEVO LAREDO,88060,MX,NL CIENEGA DE FLORES,65550,DV,256,2670,123
452,2285,3/24/2020,17,MX,NL CIENEGA DE FLORES,65550,MX,NL APODACA,66600,DV,54,1,17
453,78673,11/1/2019,19,US,TX LAREDO,78040,US,TX SAN ANTONIO,78220,DV,1421,7144,164
454,EXP7055,2/23/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1506,32000,496
455,EXP7056,2/24/2020,1,MX,DG DURANGO,34000,MX,TM NUEVO LAREDO,88060,FB,1506,31950,496
456,EXP7065,2/25/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,998,17200,378
457,EXP7067,2/25/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,1012,1,378
458,A4794,4/27/2020,20,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DV,0,0,0
459,A4797,4/28/2020,20,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,DV,772,556,495
460,EXP7064,2/25/2020,1,MX,DURANGO,34000,MX,NUEVO LAREDO,88060,FB,0,0,0
461,EXP7066,2/25/2020,1,MX,DG DURANGO,34000,MX,NL APODACA,66600,FB,998,1,378
462,IMP5688,2/4/2020,1,MX,NL MONTERREY,64500,MX,NL SAN PEDRO,66278,FB,632,1,85
463,IMP5694,2/5/2020,1,MX,SI MAZATLAN,82000,MX,DG DURANGO,34000,FB,1997,1,154
464,IMP5701,2/8/2020,1,MX,NL APODACA,66600,MX,DG DURANGO,34000,FB,637,1,378
465,IMP5707,2/10/2020,1,MX,SI MAZATLAN,82000,MX,DG DURANGO,34000,FB,1999,1,154
466,IMP5716,2/12/2020,1,MX,MONTERREY,64500,MX,DURANGO,34000,DV,0,0,0
467,IMP5719,2/14/2020,1,MX,APODACA,66600,MX,DURANGO,34000,FB,0,0,0
468,IMP5733,2/18/2020,1,MX,MONCLOVA,25733,MX,DURANGO,34000,FB,0,0,0
469,IMP5738,2/18/2020,1,MX,SAN NICOLAS DE LO,66440,MX,DURANGO,34000,FB,0,0,0
470,IMP5745,2/19/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,885,44126,495
471,IMP5749,2/19/2020,1,MX,NL APODACA,66600,MX,DG DURANGO,34000,FB,645,1,378
472,IMP5749,2/19/2020,1,MX,APODACA,66600,MX,DURANGO,34000,FB,0,0,0
473,IMP5767,2/11/2020,1,MX,APODACA,66600,MX,DURANGO,34000,DV,0,0,0
474,IMP5797,2/26/2020,1,MX,IGNACIO ALLENDE,27400,MX,DURANGO,34000,FB,0,0,0
475,IMP5699,2/5/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,922,10194,495
476,IMP5705,2/9/2020,1,MX,CL MANZANILLO,28239,MX,DG DURANGO,34000,FB,2639,13700,512
477,IMP5710,2/10/2020,1,MX,MONCLOVA,25733,MX,SAN PEDRO,66269,FB,0,0,0
478,IMP5712,2/11/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
479,IMP5715,2/11/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,886,1,495
480,IMP5717,2/12/2020,1,MX,SI MAZATLAN,82000,MX,DG DURANGO,34000,FB,1926,1,154
481,IMP5719,2/14/2020,1,MX,NL APODACA,66600,MX,DG DURANGO,34000,FB,645,1,378
482,IMP5731,2/14/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
483,IMP5734,2/18/2020,1,MX,NL MONTERREY,64500,MX,DG DURANGO,34000,FB,644,1,372
484,IMP5735,2/18/2020,1,MX,APODACA,66633,MX,DURANGO,34000,FB,0,0,0
485,IMP5746,2/20/2020,1,MX,MONTERREY,64500,MX,DURANGO,34000,FB,0,0,0
486,IMP5742,2/18/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,DD,0,0,0
487,IMP5743,2/19/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,856,3649,495
488,IMP5750,2/11/2020,1,MX,CL MANZANILLO,28239,MX,DG DURANGO,34000,FB,2629,1,512
489,IMP5753,2/21/2020,1,MX,QA PARQUE INDUSTRIAL,76246,MX,DG DURANGO,34000,DV,800,1,438
490,IMP5756,2/20/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,FB,0,0,0
491,IMP5758,2/21/2020,1,MX,NUEVO LAREDO,88060,MX,DURANGO,34000,SD,0,0,0
492,IMP5767,2/11/2020,1,MX,APODACA,66600,MX,DURANGO,34000,DV,0,0,0
493,IMP5773,2/23/2020,1,MX,NL APODACA,66600,MX,DG DURANGO,34000,DV,441,10,378
494,IMP5777,2/24/2020,1,MX,TM NUEVO LAREDO,88060,MX,DG DURANGO,34000,FB,898,234,495
495,IMP5791,2/24/2020,1,MX,NL GUADALUPE,67110,MX,DG DURANGO,34000,FB,601,3508,387
